iter	MultiClassOneVsAll
2924	0.1160479822
2925	0.1160386194
2926	0.1160242826
2927	0.1160188435
2928	0.1159892654
2929	0.1159702197
2930	0.115958868
2931	0.1159434096
2932	0.1159148224
2933	0.1158908728
2934	0.1158754886
2935	0.1158518793
2936	0.1158426049
2937	0.1158260988
2938	0.1158145064
2939	0.1158032024
2940	0.1157963583
2941	0.1157851316
2942	0.1157673594
2943	0.1157369477
2944	0.1157178709
2945	0.1156880058
2946	0.115670556
2947	0.1156503224
2948	0.1156167769
2949	0.1156020693
2950	0.115583981
2951	0.1155583492
2952	0.1155479161
2953	0.1155197639
2954	0.1154920632
2955	0.1154673089
2956	0.1154428621
2957	0.115424572
2958	0.1154179681
2959	0.1154058433
2960	0.1153850219
2961	0.1153647073
2962	0.1153472736
2963	0.1153403374
2964	0.1153140651
2965	0.1152865929
2966	0.1152645942
2967	0.1152560608
2968	0.1152388513
2969	0.1152149902
2970	0.1151966406
2971	0.115180044
2972	0.1151574772
2973	0.1151493892
2974	0.1151351871
2975	0.1150929321
2976	0.1150878817
2977	0.1150699512
2978	0.1150588201
2979	0.1150245132
2980	0.1149897058
2981	0.1149713344
2982	0.1149480335
2983	0.1149349477
2984	0.1149217661
2985	0.1149077827
2986	0.1148953047
2987	0.1148739241
2988	0.1148632901
2989	0.114856918
2990	0.1148400561
2991	0.1148081561
2992	0.114787928
2993	0.1147796092
2994	0.1147578887
2995	0.114741359
2996	0.1147291393
2997	0.1147105135
2998	0.1147010623
2999	0.1146730862
3000	0.1146537622
3001	0.1146274424
3002	0.1146161773
3003	0.1145995064
3004	0.1145874619
3005	0.1145705657
3006	0.1145602508
3007	0.114530782
3008	0.11451748
3009	0.1144949854
3010	0.1144716727
3011	0.114453898
3012	0.1144233143
3013	0.1143889657
3014	0.11438047
3015	0.1143645423
3016	0.1143375466
3017	0.114331619
3018	0.1143048327
3019	0.114281128
3020	0.1142526122
3021	0.1142392787
3022	0.1142143648
3023	0.114205309
3024	0.1141702976
3025	0.1141586253
3026	0.1141411782
3027	0.1141326239
3028	0.114118574
3029	0.1140916424
3030	0.1140775238
3031	0.1140318478
3032	0.1140148969
3033	0.113996681
3034	0.113979563
3035	0.1139496675
3036	0.1139221256
3037	0.1139023381
3038	0.1138847844
3039	0.1138686631
3040	0.1138295373
3041	0.113789692
3042	0.1137686958
3043	0.1137548125
3044	0.1137456953
3045	0.1137214903
3046	0.1137067979
3047	0.1136828551
3048	0.1136476092
3049	0.1136278668
3050	0.1136158977
3051	0.1136044915
3052	0.113596982
3053	0.1135592143
3054	0.1135481491
3055	0.1135109141
3056	0.1135040797
3057	0.1134865496
3058	0.1134620814
3059	0.1134499099
3060	0.1134265343
3061	0.1134016115
3062	0.1133723378
3063	0.113357641
3064	0.1133411104
3065	0.1133058526
3066	0.1132930068
3067	0.1132758331
3068	0.1132467061
3069	0.113223423
3070	0.1132060455
3071	0.1131828952
3072	0.1131622059
3073	0.1131415972
3074	0.1131202866
3075	0.1131110347
3076	0.1130917225
3077	0.1130735548
3078	0.1130562911
3079	0.1130293913
3080	0.1130155837
3081	0.1129964637
3082	0.1129768015
3083	0.1129640823
3084	0.1129409697
3085	0.1129309
3086	0.1129058028
3087	0.1128897333
3088	0.1128740685
3089	0.1128591449
3090	0.1128216026
3091	0.1128036787
3092	0.1127775547
3093	0.1127516345
3094	0.1127360919
3095	0.1127114953
3096	0.1126880306
3097	0.1126562625
3098	0.1126480542
3099	0.1126383094
3100	0.1126185698
3101	0.1125887806
3102	0.1125775902
3103	0.1125259807
3104	0.1125005737
3105	0.1124939659
3106	0.1124819741
3107	0.1124550785
3108	0.1124405535
3109	0.1124126891
3110	0.1123991534
3111	0.1123822284
3112	0.1123453072
3113	0.1123164877
3114	0.1122821642
3115	0.1122554128
3116	0.1122464362
3117	0.1122357154
3118	0.1122198378
3119	0.112184251
3120	0.1121628669
3121	0.1121442139
3122	0.1121272282
3123	0.1121039589
3124	0.1120937236
3125	0.1120851704
3126	0.1120564397
3127	0.1120443825
3128	0.1120105205
3129	0.111994354
3130	0.1119741685
3131	0.1119489245
3132	0.1119289027
3133	0.1119109772
3134	0.1119013782
3135	0.111875829
3136	0.1118586182
3137	0.1118203138
3138	0.1117996153
3139	0.1117791478
3140	0.1117511312
3141	0.1117245736
3142	0.1117146483
3143	0.1116956118
3144	0.1116828756
3145	0.1116720953
3146	0.1116367077
3147	0.1116240844
3148	0.1116130542
3149	0.1115886475
3150	0.1115736728
3151	0.1115380554
3152	0.1115136669
3153	0.1114919008
3154	0.1114790042
3155	0.1114361377
3156	0.1114098782
3157	0.1113967851
3158	0.1113712316
3159	0.1113436056
3160	0.1113168511
3161	0.111290842
3162	0.1112650314
3163	0.1112448882
3164	0.1112203574
3165	0.1112130283
3166	0.1111883614
3167	0.1111648156
3168	0.111148259
3169	0.1111233585
3170	0.1110974854
3171	0.1110703056
3172	0.111046882
3173	0.1110380768
3174	0.1110286012
3175	0.1109962178
3176	0.1109881694
3177	0.110969429
3178	0.1109567433
3179	0.1109280187
3180	0.1109029177
3181	0.1108867859
3182	0.110874586
3183	0.1108557157
3184	0.1108373352
3185	0.1108285928
3186	0.1108118866
3187	0.1107916336
3188	0.1107606519
3189	0.1107487004
3190	0.1107319016
3191	0.1107018958
3192	0.1106857381
3193	0.1106666844
3194	0.1106413015
3195	0.1106174462
3196	0.1105968183
3197	0.1105781822
3198	0.1105512161
3199	0.1105334279
3200	0.1105198638
3201	0.1105074793
3202	0.1104886651
3203	0.110461097
3204	0.1104384168
3205	0.1104032105
3206	0.1103829247
3207	0.1103581785
3208	0.110344505
3209	0.1103211829
3210	0.1103004765
3211	0.1102929093
3212	0.11027742
3213	0.1102705925
3214	0.1102490328
3215	0.1102338365
3216	0.1102242045
3217	0.1101862246
3218	0.1101720585
3219	0.110150879
3220	0.1101214748
3221	0.1100868235
3222	0.1100743852
3223	0.1100618791
3224	0.110036578
3225	0.1100091216
3226	0.109990659
3227	0.109982574
3228	0.1099611111
3229	0.1099329764
3230	0.1099211871
3231	0.1098952037
3232	0.109871263
3233	0.109861879
3234	0.1098289678
3235	0.1098222341
3236	0.1098150719
3237	0.1097874169
3238	0.1097715552
3239	0.1097423284
3240	0.1097196845
3241	0.1097018389
3242	0.1096751859
3243	0.1096551081
3244	0.1096174415
3245	0.1095769268
3246	0.1095454449
3247	0.1095320421
3248	0.1095218714
3249	0.1095041653
3250	0.1094746503
3251	0.1094484813
3252	0.1094272551
3253	0.1094088075
3254	0.1093814507
3255	0.1093674205
3256	0.1093421466
3257	0.1093040569
3258	0.1092849984
3259	0.1092634032
3260	0.1092244259
3261	0.1091974419
3262	0.1091796918
3263	0.1091701864
3264	0.1091567186
3265	0.1091362929
3266	0.1091212026
3267	0.109096259
3268	0.1090577959
3269	0.1090480622
3270	0.1090102234
3271	0.1089879805
3272	0.1089543523
3273	0.1089368297
3274	0.1089195193
3275	0.1088931003
3276	0.1088734447
3277	0.1088474671
3278	0.1088343367
3279	0.1088080301
3280	0.1087900749
3281	0.1087743161
3282	0.1087612077
3283	0.1087402242
3284	0.1087142733
3285	0.1087010397
3286	0.108673342
3287	0.1086371195
3288	0.1086253056
3289	0.1086089338
3290	0.1085943616
3291	0.1085799668
3292	0.1085615552
3293	0.1085444505
3294	0.1085198789
3295	0.1084800005
3296	0.1084662348
3297	0.1084339221
3298	0.1084086015
3299	0.108382542
3300	0.1083678917
3301	0.1083527177
3302	0.1083409072
3303	0.1083247307
3304	0.1083043339
3305	0.1082868201
3306	0.1082651512
3307	0.1082472543
3308	0.10823782
3309	0.1082181073
3310	0.1082065369
3311	0.1081736343
3312	0.1081518537
3313	0.1081390592
3314	0.1081272705
3315	0.1081089792
3316	0.1080932625
3317	0.1080665862
3318	0.1080435437
3319	0.1080315205
3320	0.1080148803
3321	0.1079882884
3322	0.107970659
3323	0.1079549145
3324	0.1079376674
3325	0.1079218309
3326	0.1078962442
3327	0.1078806447
3328	0.1078553251
3329	0.1078307121
3330	0.1078179236
3331	0.1078086753
3332	0.1077809534
3333	0.1077613256
3334	0.1077449455
3335	0.1077334665
3336	0.1077175153
3337	0.1076975835
3338	0.1076765652
3339	0.1076631513
3340	0.1076477874
3341	0.1076298917
3342	0.1076118926
3343	0.1075940216
3344	0.1075703439
3345	0.10755842
3346	0.1075332432
3347	0.1075161246
3348	0.1075039268
3349	0.1074781046
3350	0.1074499812
3351	0.1074317345
3352	0.1074005374
3353	0.1073766378
3354	0.107363186
3355	0.1073414734
3356	0.1073309112
3357	0.1073187268
3358	0.1073057988
3359	0.107292461
3360	0.107278895
3361	0.1072591077
3362	0.1072426643
3363	0.1072029052
3364	0.1071899725
3365	0.1071661289
3366	0.107154832
3367	0.1071500075
3368	0.1071207707
3369	0.1070949204
3370	0.1070767306
3371	0.1070548188
3372	0.107037044
3373	0.1070265011
3374	0.1070024909
3375	0.1069748787
3376	0.1069679735
3377	0.10695382
3378	0.106946989
3379	0.1069369411
3380	0.1069101781
3381	0.1068938203
3382	0.1068806769
3383	0.1068549396
3384	0.1068292295
3385	0.1068229346
3386	0.106809091
3387	0.1067821279
3388	0.1067689406
3389	0.106749574
3390	0.1067178393
3391	0.106708676
3392	0.1066942461
3393	0.1066747502
3394	0.1066509196
3395	0.1066313183
3396	0.1066197387
3397	0.106595367
3398	0.1065750339
3399	0.1065643683
3400	0.1065360124
3401	0.1065180181
3402	0.1064956666
3403	0.1064854523
3404	0.1064725667
3405	0.1064422425
3406	0.1064202981
3407	0.1064073895
3408	0.1063918501
3409	0.1063733355
3410	0.1063590109
3411	0.1063531129
3412	0.1063417082
3413	0.1063329623
3414	0.106318515
3415	0.1063064506
3416	0.1062975025
3417	0.1062827071
3418	0.1062646139
3419	0.1062403861
3420	0.1062209094
3421	0.1062047618
3422	0.1061992498
3423	0.1061857219
3424	0.1061669519
3425	0.1061436772
3426	0.1061337505
3427	0.1061157694
3428	0.1061014899
3429	0.1060746243
3430	0.1060625858
3431	0.1060479426
3432	0.1060356701
3433	0.105997064
3434	0.1059798951
3435	0.1059531825
3436	0.1059395131
3437	0.1059327486
3438	0.1059224534
3439	0.1059094337
3440	0.1058745767
3441	0.1058674307
3442	0.1058491392
3443	0.1058200206
3444	0.105799587
3445	0.1057943626
3446	0.1057758046
3447	0.1057518117
3448	0.1057433018
3449	0.1057242502
3450	0.1057074421
3451	0.1056809615
3452	0.1056735637
3453	0.1056483894
3454	0.1056162346
3455	0.10560058
3456	0.1055864734
3457	0.1055521921
3458	0.1055356808
3459	0.10553081
3460	0.1055179223
3461	0.1054974965
3462	0.1054900336
3463	0.105478758
3464	0.1054602806
3465	0.1054489035
3466	0.1054180219
3467	0.105402156
3468	0.1053799146
3469	0.1053617818
3470	0.1053325594
3471	0.1053139238
3472	0.1053055411
3473	0.105290062
3474	0.1052661665
3475	0.1052535738
3476	0.1052354473
3477	0.1052067577
3478	0.1051888647
3479	0.1051592499
3480	0.1051450526
3481	0.1051261055
3482	0.10511427
3483	0.1050967438
3484	0.1050928164
3485	0.1050802215
3486	0.1050559997
3487	0.1050464683
3488	0.1050325278
3489	0.1050017892
3490	0.1049803845
3491	0.1049755005
3492	0.104954918
3493	0.1049291924
3494	0.1049134729
3495	0.1048903953
3496	0.1048655048
3497	0.1048507844
3498	0.1048343268
3499	0.1047991249
3500	0.104776001
3501	0.1047571667
3502	0.1047349634
3503	0.1047123628
3504	0.1047062813
3505	0.1046906906
3506	0.1046783079
3507	0.1046600885
3508	0.1046374505
3509	0.1046128174
3510	0.1045978656
3511	0.1045838934
3512	0.1045647333
3513	0.1045320755
3514	0.1045238847
3515	0.1045029433
3516	0.1044878764
3517	0.1044675685
3518	0.1044467032
3519	0.1044298033
3520	0.1044072885
3521	0.1043916061
3522	0.1043780997
3523	0.1043526955
3524	0.1043425698
3525	0.1043241131
3526	0.1043148642
3527	0.1043079439
3528	0.1042938144
3529	0.1042762968
3530	0.1042655886
3531	0.1042608758
3532	0.104234182
3533	0.1042043044
3534	0.1041929326
3535	0.1041785526
3536	0.1041628725
3537	0.1041368935
3538	0.1041113706
3539	0.1040950376
3540	0.1040749918
3541	0.1040680519
3542	0.1040520692
3543	0.1040377108
3544	0.104033218
3545	0.1040254591
3546	0.1040125738
3547	0.1039956813
3548	0.1039771462
3549	0.103968253
3550	0.1039573546
3551	0.1039398374
3552	0.1039235502
3553	0.1039064389
3554	0.1038871097
3555	0.1038656162
3556	0.1038556215
3557	0.1038309236
3558	0.1038206962
3559	0.1037960322
3560	0.1037769471
3561	0.1037523101
3562	0.1037274272
3563	0.1037036839
3564	0.103681946
3565	0.1036662523
3566	0.1036530663
3567	0.1036439235
3568	0.1036375353
3569	0.1036188045
3570	0.1035939721
3571	0.1035719761
3572	0.1035529818
3573	0.1035301857
3574	0.103523101
3575	0.1035018349
3576	0.1034921477
3577	0.1034826631
3578	0.1034680006
3579	0.1034488913
3580	0.1034346215
3581	0.1034282733
3582	0.1034219563
3583	0.1034079495
3584	0.103391962
3585	0.1033729467
3586	0.1033352032
3587	0.1033060491
3588	0.1032912836
3589	0.1032744664
3590	0.1032437024
3591	0.103225477
3592	0.1032186716
3593	0.1032040841
3594	0.103194966
3595	0.1031716581
3596	0.1031560819
3597	0.1031459677
3598	0.10312698
3599	0.1031223232
3600	0.1031136999
3601	0.1030884055
3602	0.1030647027
3603	0.1030579823
3604	0.1030522562
3605	0.103036479
3606	0.1030153448
3607	0.1029837206
3608	0.1029633621
3609	0.1029461194
3610	0.1029407899
3611	0.1029097399
3612	0.1028957796
3613	0.1028645513
3614	0.1028595333
3615	0.1028492758
3616	0.1028234443
3617	0.1028078628
3618	0.1027976629
3619	0.1027897939
3620	0.1027547122
3621	0.1027426789
3622	0.1027268631
3623	0.1027220067
3624	0.1027036808
3625	0.1026935701
3626	0.102687025
3627	0.102679524
3628	0.1026577588
3629	0.1026474737
3630	0.10263003
3631	0.1026001015
3632	0.1025716318
3633	0.1025637885
3634	0.102540023
3635	0.1025127386
3636	0.1024863735
3637	0.1024604922
3638	0.1024423692
3639	0.1024338414
3640	0.1024153233
3641	0.1024060039
3642	0.1024000256
3643	0.1023879728
3644	0.1023673892
3645	0.1023359246
3646	0.1023110436
3647	0.102294411
3648	0.1022809432
3649	0.1022550378
3650	0.1022471547
3651	0.1022326065
3652	0.1022170905
3653	0.1022031759
3654	0.1021890566
3655	0.1021652078
3656	0.1021541751
3657	0.1021412137
3658	0.1021230845
3659	0.1020969531
3660	0.1020831539
3661	0.1020653936
3662	0.1020520885
3663	0.1020340285
3664	0.1020126584
3665	0.102003343
3666	0.1019859951
3667	0.1019733458
3668	0.1019505813
3669	0.1019434891
3670	0.1019078075
3671	0.1018897113
3672	0.1018653254
3673	0.1018450699
3674	0.1018324593
3675	0.1018258457
3676	0.1018215393
3677	0.1017860777
3678	0.1017606782
3679	0.1017332533
3680	0.1017069991
3681	0.1016817603
3682	0.1016650632
3683	0.1016550033
3684	0.1016438364
3685	0.1016215116
3686	0.1016005131
3687	0.1015828616
3688	0.1015750328
3689	0.1015596143
3690	0.1015475551
3691	0.101520101
3692	0.1014861057
3693	0.1014747239
3694	0.1014472578
3695	0.1014287645
3696	0.1014111681
3697	0.1014034761
3698	0.1013877466
3699	0.1013674674
3700	0.1013600204
3701	0.1013496632
3702	0.1013330108
3703	0.1013246855
3704	0.1013137685
3705	0.1012977137
3706	0.1012716018
3707	0.1012618561
3708	0.1012486076
3709	0.1012334049
3710	0.1012268383
3711	0.1012024517
3712	0.1011774841
3713	0.1011637137
3714	0.1011475212
3715	0.1011406133
3716	0.1011230751
3717	0.1011086245
3718	0.1010906945
3719	0.1010660005
3720	0.1010576812
3721	0.1010354786
3722	0.1010122028
3723	0.1009997808
3724	0.1009795165
3725	0.1009665176
3726	0.1009526542
3727	0.1009165264
3728	0.1009015663
3729	0.1008836739
3730	0.1008713489
3731	0.1008595132
3732	0.1008393054
3733	0.1008275598
3734	0.1008168352
3735	0.100798198
3736	0.1007732443
3737	0.100768296
3738	0.100749566
3739	0.1007328151
3740	0.1007278093
3741	0.1007146217
3742	0.1007020874
3743	0.100689458
3744	0.1006767882
3745	0.1006648701
3746	0.1006387173
3747	0.100625794
3748	0.1006144002
3749	0.1005956236
3750	0.1005789052
3751	0.1005570365
3752	0.1005506077
3753	0.1005381101
3754	0.1005159204
3755	0.1004895534
3756	0.1004734153
3757	0.1004648894
3758	0.100453687
3759	0.1004266652
3760	0.100396724
3761	0.1003787616
3762	0.1003638452
3763	0.1003372042
3764	0.1003296978
3765	0.1003179532
3766	0.1002963285
3767	0.1002823497
3768	0.1002671561
3769	0.1002424852
3770	0.1002237459
3771	0.100216001
3772	0.1001910796
3773	0.1001831582
3774	0.100158106
3775	0.1001411445
3776	0.1001262287
3777	0.1001031346
3778	0.1000771291
3779	0.1000689999
3780	0.1000458532
3781	0.1000207054
3782	0.1000117404
3783	0.1000001319
3784	0.09997558273
3785	0.09996648368
3786	0.0999448144
3787	0.09992757446
3788	0.09991355355
3789	0.09988369875
3790	0.09986741743
3791	0.0998592786
3792	0.09984050466
3793	0.09983051317
3794	0.09981003916
3795	0.09980234536
3796	0.09978327061
3797	0.09976674335
3798	0.0997496164
3799	0.09973001189
3800	0.0997121438
3801	0.09970340574
3802	0.09968168199
3803	0.0996686041
3804	0.09966347089
3805	0.0996504043
3806	0.09963225807
3807	0.09961385984
3808	0.09960497461
3809	0.09959528062
3810	0.09957052837
3811	0.09955306136
3812	0.09953842328
3813	0.09952029775
3814	0.09950910269
3815	0.09949443204
3816	0.099483421
3817	0.09946438267
3818	0.09945442274
3819	0.09943633147
3820	0.09941532418
3821	0.09939226406
3822	0.09937905498
3823	0.0993670716
3824	0.09935453884
3825	0.09933714387
3826	0.09933221822
3827	0.09932003488
3828	0.09930291655
3829	0.09928495522
3830	0.0992696623
3831	0.09925324505
3832	0.09924982888
3833	0.09923482608
3834	0.09920866776
3835	0.09920064981
3836	0.09918817281
3837	0.09916841901
3838	0.099154689
3839	0.09914159279
3840	0.09912699995
3841	0.09911866015
3842	0.09910246685
3843	0.09909434271
3844	0.09907677991
3845	0.09907274421
3846	0.09906163986
3847	0.09904449653
3848	0.09903253664
3849	0.09900908116
3850	0.09899214095
3851	0.09898171514
3852	0.09896355976
3853	0.09895127127
3854	0.09894195357
3855	0.09891524798
3856	0.09890109083
3857	0.09888250233
3858	0.09887622203
3859	0.09886097963
3860	0.09882875317
3861	0.09882071919
3862	0.09881451191
3863	0.09880414346
3864	0.09879178161
3865	0.09877859274
3866	0.09876551232
3867	0.09874785519
3868	0.09873341608
3869	0.0987083426
3870	0.09870339525
3871	0.0986946625
3872	0.09867254616
3873	0.09866238634
3874	0.09865605951
3875	0.09864046597
3876	0.09862160055
3877	0.09860242523
3878	0.09859401911
3879	0.09857669936
3880	0.09855825022
3881	0.09853934964
3882	0.09853123137
3883	0.09852402065
3884	0.09851422881
3885	0.09848734791
3886	0.09848128304
3887	0.09847455106
3888	0.09846431774
3889	0.09845144967
3890	0.09842909105
3891	0.09841980147
3892	0.09840611009
3893	0.09838803492
3894	0.09837063844
3895	0.09834097081
3896	0.09832385735
3897	0.09829892173
3898	0.09829261001
3899	0.09827539294
3900	0.098252285
3901	0.09823504139
3902	0.09821577477
3903	0.09819399961
3904	0.09818656502
3905	0.09817329429
3906	0.09816528079
3907	0.09815017185
3908	0.09813787373
3909	0.09813134941
3910	0.09810857252
3911	0.09809413186
3912	0.09807219339
3913	0.09806298098
3914	0.09805686811
3915	0.09802958664
3916	0.09801691358
3917	0.09800387504
3918	0.09799142143
3919	0.0979712317
3920	0.09795680056
3921	0.0979298735
3922	0.09791787252
3923	0.0979017038
3924	0.09788395495
3925	0.09787688241
3926	0.09786913373
3927	0.09785004982
3928	0.09784431718
3929	0.09783647912
3930	0.09782852386
3931	0.0978107726
3932	0.09779025308
3933	0.09777065084
3934	0.09776276166
3935	0.09774947365
3936	0.09773473029
3937	0.0977255682
3938	0.09770515897
3939	0.09769150288
3940	0.09767765703
3941	0.09765514621
3942	0.09763277551
3943	0.09760561736
3944	0.09759337513
3945	0.09757878226
3946	0.09756623796
3947	0.09754501906
3948	0.0975258514
3949	0.0975100627
3950	0.0974986664
3951	0.09748139216
3952	0.09746729615
3953	0.09745311052
3954	0.09744366099
3955	0.09742816673
3956	0.09742269771
3957	0.097393644
3958	0.09738924303
3959	0.09738226835
3960	0.09736868575
3961	0.09734898804
3962	0.0973422828
3963	0.09732674134
3964	0.0973107968
3965	0.09729696893
3966	0.09726871984
3967	0.09725484775
3968	0.09724556944
3969	0.09722389531
3970	0.09720976831
3971	0.09718995958
3972	0.09717387282
3973	0.09716845455
3974	0.09714913425
3975	0.09713603445
3976	0.09712580635
3977	0.09710536903
3978	0.09709331122
3979	0.09706993841
3980	0.09706401076
3981	0.09705690105
3982	0.09703656285
3983	0.09701802644
3984	0.09700493437
3985	0.09699689554
3986	0.09699019822
3987	0.0969821813
3988	0.09695348322
3989	0.09693775509
3990	0.09692898165
3991	0.0969036889
3992	0.09688627483
3993	0.09687852697
3994	0.09685864094
3995	0.09684437215
3996	0.09683066912
3997	0.09682431097
3998	0.0968105486
3999	0.09679068177
4000	0.09678153219
4001	0.09677329953
4002	0.09674819964
4003	0.09673425698
4004	0.09672794071
4005	0.09671465977
4006	0.096707757
4007	0.09669166993
4008	0.09668067412
4009	0.09666181869
4010	0.09664329789
4011	0.0966315363
4012	0.09661004446
4013	0.09658687204
4014	0.09656766271
4015	0.09653749971
4016	0.09652983916
4017	0.09652588803
4018	0.0965100299
4019	0.09649053021
4020	0.09647605208
4021	0.09646707961
4022	0.09645038207
4023	0.09641156476
4024	0.09638561734
4025	0.09637236495
4026	0.09635929932
4027	0.09634201735
4028	0.09632361819
4029	0.09631323225
4030	0.09628860392
4031	0.09628213972
4032	0.09626896883
4033	0.0962609026
4034	0.09624027408
4035	0.09622435452
4036	0.09621186509
4037	0.09618846763
4038	0.09616098641
4039	0.09614282898
4040	0.09613097218
4041	0.09611003889
4042	0.09608847228
4043	0.09606674754
4044	0.09605539001
4045	0.0960338968
4046	0.09602428532
4047	0.09599630038
4048	0.0959769252
4049	0.0959636311
4050	0.09595318159
4051	0.09594260204
4052	0.0959270799
4053	0.09591466912
4054	0.09589874011
4055	0.09589425298
4056	0.09587841142
4057	0.09587253095
4058	0.09585965728
4059	0.0958323628
4060	0.09581503433
4061	0.09580773321
4062	0.0957947035
4063	0.09578436458
4064	0.09577266075
4065	0.09575979926
4066	0.09575272883
4067	0.09573398756
4068	0.09572798348
4069	0.09572309245
4070	0.09570641952
4071	0.09568772912
4072	0.09566954944
4073	0.09565218093
4074	0.09564215965
4075	0.09561317131
4076	0.09560203679
4077	0.0955909726
4078	0.09558285653
4079	0.09556400836
4080	0.09554133311
4081	0.09553294532
4082	0.09552642961
4083	0.09551738653
4084	0.0954962038
4085	0.09548887991
4086	0.0954735625
4087	0.09545866132
4088	0.09545396463
4089	0.09543718331
4090	0.09543265911
4091	0.09541906844
4092	0.09541428578
4093	0.09538556324
4094	0.09536723057
4095	0.0953531537
4096	0.09534306499
4097	0.09532685232
4098	0.0953020178
4099	0.09529444646
4100	0.0952783038
4101	0.09527140081
4102	0.09526422704
4103	0.0952504085
4104	0.09522245442
4105	0.09521589544
4106	0.09520037656
4107	0.09518155123
4108	0.09517096405
4109	0.09516069988
4110	0.09515178908
4111	0.09513831814
4112	0.09513103198
4113	0.0951147413
4114	0.09509704338
4115	0.09508279461
4116	0.09507906694
4117	0.09506176974
4118	0.09504237451
4119	0.09502628676
4120	0.09501084353
4121	0.09499478381
4122	0.09498149315
4123	0.0949556923
4124	0.09494213352
4125	0.09492831383
4126	0.09490943826
4127	0.0949026427
4128	0.09488494453
4129	0.09487139205
4130	0.09486068546
4131	0.09484865236
4132	0.09483324036
4133	0.09481881432
4134	0.09480511413
4135	0.09479058179
4136	0.09477797249
4137	0.09475799193
4138	0.09474624732
4139	0.09472955852
4140	0.09471941139
4141	0.09471141886
4142	0.09467830158
4143	0.09466934565
4144	0.09465480066
4145	0.09463412241
4146	0.09462908335
4147	0.0946176847
4148	0.09459720122
4149	0.09458139469
4150	0.09457134414
4151	0.09455076541
4152	0.09452325814
4153	0.0945141981
4154	0.09450302779
4155	0.09448404053
4156	0.09446839896
4157	0.09445284025
4158	0.09442864994
4159	0.09441755158
4160	0.09441207366
4161	0.09440664585
4162	0.09439664852
4163	0.09438188851
4164	0.09437738906
4165	0.09435237298
4166	0.09433373359
4167	0.09431754048
4168	0.0943048837
4169	0.09429153783
4170	0.09428854893
4171	0.09426126579
4172	0.094245367
4173	0.09422921783
4174	0.094215787
4175	0.09418978563
4176	0.0941704727
4177	0.09414409842
4178	0.09413295794
4179	0.0941271091
4180	0.09411380282
4181	0.09409559506
4182	0.09408215951
4183	0.09406658303
4184	0.09406062243
4185	0.09404371559
4186	0.09402227652
4187	0.09401744688
4188	0.0940059488
4189	0.09399196949
4190	0.09397159494
4191	0.093953788
4192	0.09395055256
4193	0.09394127204
4194	0.09393021917
4195	0.09391424984
4196	0.09389019769
4197	0.09388206427
4198	0.09387627996
4199	0.0938654667
4200	0.09385404392
4201	0.09383792916
4202	0.09382036742
4203	0.09380738285
4204	0.0937840266
4205	0.0937783533
4206	0.09375155702
4207	0.09373466126
4208	0.09372720839
4209	0.09371414928
4210	0.09369716462
4211	0.09368725606
4212	0.09367474627
4213	0.09365594546
4214	0.0936370489
4215	0.09362779724
4216	0.09360288705
4217	0.09358579287
4218	0.09356914753
4219	0.09355421331
4220	0.09352956981
4221	0.09350727481
4222	0.09348535106
4223	0.09347377624
4224	0.093467676
4225	0.09345703188
4226	0.09344240618
4227	0.09342440147
4228	0.09340060458
4229	0.09338461718
4230	0.09337196807
4231	0.09335388063
4232	0.09334930647
4233	0.09334170519
4234	0.09332187435
4235	0.0933050211
4236	0.09328839433
4237	0.09327199189
4238	0.09326045339
4239	0.09324438935
4240	0.09323881483
4241	0.09321834319
4242	0.09320357538
4243	0.09319974024
4244	0.09319207877
4245	0.09317548749
4246	0.09316310631
4247	0.09315333088
4248	0.0931358776
4249	0.09311632393
4250	0.09309620729
4251	0.09307930213
4252	0.09305937153
4253	0.09304927657
4254	0.09303942757
4255	0.09302290513
4256	0.09300581342
4257	0.09299536228
4258	0.0929903013
4259	0.09297244288
4260	0.09295271437
4261	0.0929481426
4262	0.09292382152
4263	0.09291969284
4264	0.0929018434
4265	0.09289753336
4266	0.09288496111
4267	0.09287421555
4268	0.0928621165
4269	0.09285066434
4270	0.09284366043
4271	0.09283231802
4272	0.09282093415
4273	0.09280415185
4274	0.0927859516
4275	0.09278037457
4276	0.09277387865
4277	0.09275470128
4278	0.09273086282
4279	0.09272172261
4280	0.09271438593
4281	0.09269525854
4282	0.09267021224
4283	0.09265906626
4284	0.09264205186
4285	0.09261622414
4286	0.09259149252
4287	0.09258517435
4288	0.09257359933
4289	0.09255944218
4290	0.0925330578
4291	0.09250576414
4292	0.09248623986
4293	0.09246280439
4294	0.09245059122
4295	0.09244280071
4296	0.09242974687
4297	0.09241588349
4298	0.09240705337
4299	0.09239657814
4300	0.09237356604
4301	0.09235216986
4302	0.09233681612
4303	0.09232906438
4304	0.09231295995
4305	0.09229068641
4306	0.09228006099
4307	0.09226594509
4308	0.09225360226
4309	0.09223046096
4310	0.09222232885
4311	0.09221433082
4312	0.09220354372
4313	0.09219086905
4314	0.09217969239
4315	0.09216347533
4316	0.09214958133
4317	0.09213544118
4318	0.09212797726
4319	0.09211782876
4320	0.09210728529
4321	0.09209303131
4322	0.09207017579
4323	0.09206356323
4324	0.09205759931
4325	0.09204399381
4326	0.09202792651
4327	0.09202353267
4328	0.09200070911
4329	0.09199118614
4330	0.09197800985
4331	0.09196444262
